ID,goal,goal_number,goal_type,optimal_moves,move_id,move,role,move_utility,literalA_prob,literalA_probmax,literalA_bestmove,pragA_prob,pragA_probmax,pragA_bestmove,level1_H_prob,level1_H_probmax,level1_H_bestmove,level2_H_prob,level2_H_probmax,level2_H_bestmove
62474.0,move blue B2,1,move,10,38,"(102, 83)",architect,1,0.01596,0.01596,"[(40, 63), (40, 64), (40, 83), (41, 63), (41, 64), (41, 83), (102, 63), (102, 64), (102, 83)]",0.00566,0.00567,"[(40, 63), (40, 64), (41, 63), (41, 64)]",NA,NA,NA,NA,NA,NA
62474.0,move blue B2,1,move,10,39,"(41, 65)",helper,1,NA,NA,NA,NA,NA,NA,0.01095,0.0147,"[(40, 19), (41, 19)]",0.00778,0.00823,"[(81, 92), (82, 92)]"
62474.0,move blue B2,1,move,10,40,"(40, 47)",architect,1,0.0177,0.0177,"[(40, 47), (40, 63), (40, 64), (59, 47), (59, 63), (59, 64)]",0.00625,0.00626,"[(40, 63), (40, 64), (59, 63), (59, 64)]",NA,NA,NA,NA,NA,NA
62474.0,move blue B2,1,move,10,41,"(59, 29)",helper,1,NA,NA,NA,NA,NA,NA,0.01146,0.01454,"[(81, 60), (81, 61), (81, 62), (82, 60), (82, 61), (82, 62)]",0.00776,0.00818,"[(81, 92), (82, 92)]"
62474.0,move blue B2,1,move,10,42,"(58, 11)",architect,1,0.0177,0.0177,"[(58, 11), (58, 63), (58, 64), (77, 11), (77, 63), (77, 64)]",0.00632,0.00632,"[(58, 63), (58, 64), (77, 63), (77, 64)]",NA,NA,NA,NA,NA,NA
62474.0,move blue B2,1,move,10,43,"(82, 60)",helper,0,NA,NA,NA,NA,NA,NA,0.01623,0.01623,"[(81, 60), (81, 61), (81, 62), (82, 60), (82, 61), (82, 62)]",0.00817,0.00857,"[(81, 92), (82, 92)]"
62474.0,move blue B2,1,move,10,44,"(100, 42)",architect,0,0.00708,0.01925,"[(76, 63), (76, 82), (77, 63), (77, 82)]",0.00654,0.00688,"[(76, 63), (76, 82), (77, 63), (77, 82)]",NA,NA,NA,NA,NA,NA
62474.0,move blue B2,1,move,10,45,"(76, 100)",helper,1,NA,NA,NA,NA,NA,NA,0.01633,0.03062,"[(81, 24), (81, 61), (81, 62)]",0.00927,0.0097,"[(81, 92)]"
62474.0,move blue B2,1,move,10,46,"(81, 24)",architect,0,0.00749,0.02035,"[(77, 63), (77, 82), (94, 63), (94, 82)]",0.00654,0.00688,"[(77, 63)]",NA,NA,NA,NA,NA,NA
62474.0,move blue B2,1,move,10,47,"(77, 82)",helper,1,NA,NA,NA,NA,NA,NA,0.01404,0.06995,"[(99, 6), (99, 61), (99, 62)]",0.00816,0.00852,"[(99, 92)]"
62474.0,move blue B2,1,move,10,48,"(99, 61)",architect,0,0.00749,0.02035,"[(94, 64), (94, 81), (95, 64), (95, 81)]",0.00653,0.00688,"[(94, 81), (95, 81)]",NA,NA,NA,NA,NA,NA
62474.0,move blue B2,1,move,10,49,"(94, 99)",helper,1,NA,NA,NA,NA,NA,NA,0.0196,0.02067,"[(94, 19), (95, 19)]",0.00926,0.00961,"[(11, 92), (82, 92)]"
62474.0,move blue B2,1,move,10,50,"(95, 81)",architect,1,0.02455,0.02455,"[(95, 64), (95, 81)]",0.00753,0.00753,"[(95, 64), (95, 81)]",NA,NA,NA,NA,NA,NA
62474.0,cover green all,2,cover,6,0,"(59, 54)",architect,1,0.00723,0.00723,"[(55, 54), (55, 63), (55, 74), (55, 83), (55, 88), (59, 37), (59, 54), (59, 63), (59, 74), (59, 83), (59, 88), (66, 37), (66, 54), (66, 63), (66, 74), (66, 83), (66, 88), (78, 37), (78, 54), (78, 63), (78, 74), (78, 83), (78, 88), (79, 37), (79, 54), (79, 63), (79, 74), (79, 83), (79, 88), (81, 37), (81, 54), (81, 74), (81, 83), (81, 88), (82, 37), (82, 54), (82, 63), (82, 74), (82, 83), (82, 88), (92, 37), (92, 54), (92, 63), (92, 83), (92, 88), (94, 37), (94, 54), (94, 63), (94, 74), (94, 83), (94, 88), (101, 37), (101, 54), (101, 63), (101, 74), (101, 88), (104, 37), (104, 54), (104, 63), (104, 74), (104, 83), (104, 88), (106, 37), (106, 54), (106, 63), (106, 74), (106, 83), (107, 37), (107, 54), (107, 63), (107, 74), (107, 83), (107, 88)]",0.00371,0.00381,"[(92, 63)]",NA,NA,NA,NA,NA,NA
62474.0,cover green all,2,cover,6,1,"(77, 74)",helper,1,NA,NA,NA,NA,NA,NA,0.0,0.06963,"[(66, 74)]",0.0,0.02377,"[(66, 59), (66, 76)]"
62474.0,cover green all,2,cover,6,2,"(95, 37)",architect,1,0.00864,0.00864,"[(55, 63), (55, 83), (55, 88), (66, 37), (66, 63), (66, 83), (66, 88), (78, 37), (78, 63), (78, 83), (78, 88), (79, 37), (79, 63), (79, 83), (79, 88), (81, 37), (81, 83), (81, 88), (82, 37), (82, 63), (82, 83), (82, 88), (94, 37), (94, 63), (94, 83), (94, 88), (95, 37), (95, 63), (95, 83), (95, 88), (101, 37), (101, 63), (101, 88), (104, 37), (104, 63), (104, 83), (104, 88), (106, 37), (106, 63), (106, 83), (107, 37), (107, 63), (107, 83), (107, 88)]",0.00385,0.00406,"[(78, 63)]",NA,NA,NA,NA,NA,NA
62474.0,cover green all,2,cover,6,3,"(94, 56)",helper,0,NA,NA,NA,NA,NA,NA,1e-05,0.07897,"[(66, 36), (66, 56)]",0.0,0.02378,"[(66, 76)]"
62474.0,cover green all,2,cover,6,4,"(79, 83)",architect,1,0.01092,0.01092,"[(56, 63), (56, 83), (56, 88), (66, 63), (66, 83), (66, 88), (78, 63), (78, 83), (78, 88), (79, 63), (79, 83), (79, 88), (81, 83), (81, 88), (82, 63), (82, 83), (82, 88), (101, 63), (101, 88), (104, 63), (104, 83), (104, 88), (106, 63), (106, 83), (107, 63), (107, 83), (107, 88)]",0.00554,0.00622,"[(56, 88)]",NA,NA,NA,NA,NA,NA
62474.0,cover green all,2,cover,6,5,"(78, 88)",helper,1,NA,NA,NA,NA,NA,NA,0.0,0.13134,"[(66, 36), (66, 38)]",0.0,0.0211,"[(66, 93), (66, 94), (66, 95)]"
62474.0,cover green all,2,cover,6,6,"(96, 86)",architect,0,0.00528,0.01436,"[(56, 63), (66, 63), (82, 63), (96, 63), (97, 63), (104, 63), (107, 63)]",0.00563,0.02484,"[(56, 63)]",NA,NA,NA,NA,NA,NA
62474.0,cover green all,2,cover,6,7,"(97, 63)",helper,1,NA,NA,NA,NA,NA,NA,0.0,0.15747,"[(66, 36), (66, 38)]",0.0,0.01795,"[(66, 93), (66, 94), (66, 95)]"
62474.0,move blue B1,3,move,7,0,"(85, 60)",architect,1,0.01086,0.01086,"[(59, 60), (59, 61), (59, 98), (66, 60), (66, 61), (66, 98), (69, 60), (69, 61), (69, 98), (85, 60), (85, 61), (85, 98), (94, 60), (94, 61), (94, 98)]",0.00368,0.00368,"[(59, 61)]",NA,NA,NA,NA,NA,NA
62474.0,move blue B1,3,move,7,1,"(79, 42)",helper,0,NA,NA,NA,NA,NA,NA,0.0,0.07787,"[(66, 54), (66, 74)]",0.0,0.02931,"[(66, 41), (66, 76)]"
62474.0,move blue B1,3,move,7,2,"(97, 86)",architect,0,0.00392,0.01065,"[(59, 24), (59, 79), (59, 98), (66, 24), (66, 79), (66, 98), (69, 24), (69, 79), (69, 98), (94, 24), (94, 79), (94, 98)]",0.00368,0.00368,"[(59, 79)]",NA,NA,NA,NA,NA,NA
62474.0,move blue B1,3,move,7,3,"(59, 97)",helper,1,NA,NA,NA,NA,NA,NA,0.0,0.05643,"[(66, 54), (66, 74)]",0.0,0.02906,"[(66, 41), (66, 76)]"
62474.0,move blue B1,3,move,7,4,"(77, 79)",architect,1,0.01094,0.01094,"[(66, 24), (66, 79), (66, 98), (69, 24), (69, 79), (69, 98), (77, 24), (77, 79), (77, 98), (94, 24), (94, 79), (94, 98)]",0.00368,0.00368,"[(77, 24), (77, 79), (94, 98)]",NA,NA,NA,NA,NA,NA
62474.0,move blue B1,3,move,7,5,"(66, 98)",helper,1,NA,NA,NA,NA,NA,NA,0.02054,0.05229,"[(66, 54), (66, 74)]",0.0,0.02893,"[(66, 76), (66, 77)]"
62474.0,move blue B1,3,move,7,6,"(94, 80)",architect,1,0.01065,0.01065,"[(69, 24), (69, 61), (69, 80), (94, 24), (94, 61), (94, 80), (95, 24), (95, 61), (95, 80)]",0.00347,0.00347,"[(94, 24), (94, 61), (94, 80), (95, 24), (95, 61), (95, 80)]",NA,NA,NA,NA,NA,NA
62474.0,move blue B1,3,move,7,7,"(69, 61)",helper,1,NA,NA,NA,NA,NA,NA,0.02324,0.04933,"[(69, 54), (69, 74)]",0.0,0.0292,"[(69, 77)]"
62474.0,move blue B1,3,move,7,8,"(95, 62)",architect,1,0.01127,0.01127,"[(95, 24), (95, 43), (95, 62)]",0.00372,0.00372,"[(95, 24), (95, 43), (95, 62)]",NA,NA,NA,NA,NA,NA
62474.0,uncover red all,4,uncover,8,0,"(66, 83)",architect,1,0.00834,0.00834,"[(55, 41), (55, 54), (55, 60), (55, 67), (55, 74), (55, 76), (55, 83), (55, 88), (55, 93), (55, 98), (66, 41), (66, 54), (66, 60), (66, 67), (66, 74), (66, 76), (66, 83), (66, 88), (66, 93), (66, 98), (69, 41), (69, 54), (69, 60), (69, 67), (69, 74), (69, 76), (69, 83), (69, 88), (69, 93), (69, 98), (79, 41), (79, 54), (79, 60), (79, 67), (79, 74), (79, 76), (79, 83), (79, 88), (79, 93), (79, 98), (81, 41), (81, 54), (81, 60), (81, 67), (81, 74), (81, 76), (81, 83), (81, 88), (81, 93), (81, 98), (82, 41), (82, 54), (82, 60), (82, 67), (82, 74), (82, 76), (82, 83), (82, 88), (82, 93), (82, 98)]",0.00368,0.00368,"[(55, 67)]",NA,NA,NA,NA,NA,NA
62474.0,uncover red all,4,uncover,8,1,"(79, 76)",helper,1,NA,NA,NA,NA,NA,NA,0.0,0.05124,"[(69, 54), (69, 74)]",0.0,0.01973,"[(69, 41), (69, 76)]"
62474.0,uncover red all,4,uncover,8,2,"(81, 58)",architect,1,0.00962,0.00962,"[(55, 41), (55, 54), (55, 58), (55, 60), (55, 65), (55, 67), (55, 74), (55, 88), (55, 93), (55, 98), (69, 41), (69, 54), (69, 58), (69, 60), (69, 65), (69, 67), (69, 74), (69, 88), (69, 93), (69, 98), (81, 41), (81, 54), (81, 58), (81, 60), (81, 65), (81, 67), (81, 74), (81, 88), (81, 93), (81, 98), (82, 41), (82, 54), (82, 58), (82, 60), (82, 65), (82, 67), (82, 74), (82, 88), (82, 93), (82, 98)]",0.00368,0.00368,"[(82, 67)]",NA,NA,NA,NA,NA,NA
